age,city,country,finalWorth,firstName,gender,industries,lastName,rank,source
0,,,1800,Philip,M,Finance & Investments,Fayer,1645,online payments
64,El Paso,United States,1800,Paul,M,Energy,Foster,1645,oil refining
77,Daytona Beach,United States,1800,James,M,Sports,France,1645,"Nascar, racing"
74,Tokyo,Japan,1800,Yasuhiro,M,Media & Entertainment,Fukushima,1645,video games
73,Beijing,China,1800,Zhongru,M,Healthcare,Gan,1645,pharmaceuticals
69,Delhi,India,1800,Rahul,M,Fashion & Retail,Gautam,1645,mattresses
43,San Francisco,United States,1800,Ali,M,Technology,Ghodsi,1645,data analytics
44,Montagnola,Switzerland,1800,Giammaria,M,Healthcare,Giuliani,1645,pharmaceuticals
79,San Antonio,United States,1800,Christopher,M,Food & Beverage,Goldsbury,1645,salsa
72,Porto Alegre,Brazil,1800,Alexandre,M,Fashion & Retail,Grendene Bartelle,1645,shoes
80,Delhi,India,1800,Surjit Kumar,M,Manufacturing,Gupta,1645,electrical equipment
57,New York,United States,1800,Brian,M,Finance & Investments,Higgins,1645,hedge funds
77,Seattle,United States,1800,David,M,Technology,Hindawi,1645,software
61,Wenzhou,China,1800,Chengzhong,M,Manufacturing,Hu,1645,manufacturing
48,Suzhou,China,1800,Min,M,Manufacturing,Huang,1645,machinery
88,St. Paul,United States,1800,Stanley,M,Media & Entertainment,Hubbard,1645,DirecTV
68,Jinjiang,China,1800,Lin Chit,M,Manufacturing,Hui,1645,hygiene products
89,Toronto,Canada,1800,Hal,M,Finance & Investments,Jackman,1645,"insurance, investments"
96,Montreal,Canada,1800,Stephen,M,Finance & Investments,Jarislowsky,1645,money management
0,Fort Worth,United States,1800,Mark & Robyn,,Finance & Investments,Jones,1645,insurance
100,Los Angeles,United States,1800,George,M,Finance & Investments,Joseph,1645,insurance
41,Hidden Hills,United States,1800,Kim,F,Fashion & Retail,Kardashian,1645,"cosmetics, reality TV"
44,Warsaw,Poland,1800,Dominika,F,Finance & Investments,Kulczyk,1645,diversified
59,Miami Beach,United States,1800,Edward,M,Finance & Investments,Lampert,1645,Sears
61,New York,United States,1800,Marc,M,Finance & Investments,Lasry,1645,hedge funds
72,Stellenbosch,South Africa,1800,Michiel,M,Finance & Investments,Le Roux,1645,banking
55,Schwieberdingen,Germany,1800,Peter,M,Manufacturing,Leibinger,1645,machine tools
59,Berlin,Germany,1800,Regine,F,Manufacturing,Leibinger,1645,machine tools
62,Berlin,Germany,1800,Nicola,F,Manufacturing,Leibinger-Kammueller,1645,manufacturing
69,Graz,Austria,1800,Wolfgang,M,Construction & Engineering,Leitner,1645,engineering
58,Liaoyang,China,1800,Zhongtian,M,Manufacturing,Liu,1645,aluminum products
72,Ottawa,Canada,1800,Bill,M,Real Estate,Malhotra,1645,real estate
0,Shanghai,China,1800,Charlwin,M,Fashion & Retail,Mao,1645,e-commerce
80,Los Altos Hills,United States,1800,George,M,Real Estate,Marcus,1645,real estate
56,Nantes,France,1800,Yves-Loic,M,Healthcare,Martin,1645,laboratory services
73,Los Angeles,United States,1800,Gary,M,Healthcare,Michelson,1645,medical patents
76,Montreal,Canada,1800,Robert G.,M,Technology,Miller,1645,electronics components
75,Sao Paulo,Brazil,1800,Fernando Roberto,M,Diversified,Moreira Salles,1645,"banking, minerals"
60,Rio de Janeiro,Brazil,1800,Joao,M,Diversified,Moreira Salles,1645,"banking, minerals"
65,Rio de Janeiro,Brazil,1800,Walther,M,Finance & Investments,Moreira Salles Junior,1645,"banking, minerals"
65,Suzhou,China,1800,Zugen,M,Manufacturing,Ni,1645,appliances
68,Tel Aviv,Israel,1800,Liora,F,Finance & Investments,Ofer,1645,investments
74,Mumbai,India,1800,Mrudula,F,Manufacturing,Parekh,1645,adhesives
55,Audubon,United States,1800,David,M,Healthcare,Paul,1645,medical devices
60,Montreal,Canada,1800,Pierre Karl,M,Media & Entertainment,Péladeau,1645,media
37,Shanghai,China,1800,Miranda,F,Fashion & Retail,Qu,1645,e-commerce
72,Boston,United States,1800,Phillip T. (Terry),M,Technology,Ragon,1645,health IT
79,Chennai,India,1800,G.,M,Fashion & Retail,Rajendran,1645,jewellery
75,Bangkok,Thailand,1800,Krit,M,Media & Entertainment,Ratanarak,1645,"media, real estate"
86,Chicago,United States,1800,Jerry,M,Sports,Reinsdorf,1645,sports teams
92,Jakarta,Indonesia,1800,Mochtar,M,Diversified,Riady,1645,diversified
88,Mumbai,India,1800,Rajju,M,Manufacturing,Shroff,1645,agrochemicals
63,Pleasanton,United States,1800,Frank,M,Technology,Slootman,1645,software
64,New York,United States,1800,Henry,M,Finance & Investments,Swieca,1645,hedge funds
62,Hefei,China,1800,Yuequn,M,Fashion & Retail,Tao,1645,Contact Lens
43,Rheda-Wiedenbrück,Germany,1800,Robert,M,Food & Beverage,Toennies,1645,meat processing
68,Geneva,Switzerland,1800,Torbjorn,M,Energy,Tornqvist,1645,oil trading
77,Shanghai,China,1800,Zhenghua,M,Service,Wang,1645,budget airline
79,Hobe Sound,United States,1800,Charlotte Colket,F,Food & Beverage,Weber,1645,Campbell Soup
48,Shenzhen,China,1800,Lanlan,F,Manufacturing,Wu,1645,packaging
52,Lianyungang,China,1800,Yulan,F,Healthcare,Wu,1645,pharmaceuticals
79,Las Vegas,United States,1800,Elaine,F,Gambling & Casinos,Wynn,1645,"casinos, hotels"
59,Nantong,China,1800,Shijun,M,Manufacturing,Xu,1645,manufacturing
52,Ningbo,China,1800,Xudong,M,Automotive,Xu,1645,auto parts
57,Beijing,China,1800,Xuegang,M,Manufacturing,Yang,1645,coking
59,Zhongshan,China,1800,Chuanwei,M,Manufacturing,Zhang,1645,machinery
74,Liaocheng,China,1800,Xuexin,M,Metals & Mining,Zhang,1645,aluminum
59,Lexington,United States,1700,Noubar,M,Healthcare,Afeyan,1729,biotech
66,Moscow,Russia,1700,Farkhad,M,Energy,Akhmedov,1729,investments
50,Atherton,United States,1700,Marc,M,Finance & Investments,Andreessen,1729,venture capital investing
42,San Francisco,United States,1700,John,M,Technology,Bicket,1729,sensor systems
78,Tel Aviv,Israel,1700,Zadik,M,Diversified,Bino,1729,"banking, oil"
53,,,1700,Alex,M,Fashion & Retail,Birkenstock,1729,shoes
49,Kitzbuhel,Austria,1700,Christian,M,Fashion & Retail,Birkenstock,1729,shoes
40,San Francisco,United States,1700,Sanjit,M,Technology,Biswas,1729,sensor systems
76,Austin,United States,1700,David,M,Finance & Investments,Booth,1729,mutual funds
88,Straelen,Germany,1700,Josef,M,Food & Beverage,Boquoi,1729,frozen foods
45,Dubai,United Arab Emirates,1700,Saket,M,Food & Beverage,Burman,1729,consumer goods
70,Quanzhou,China,1700,Mingtong,M,Technology,Cai,1729,electronic components
86,Taipei,Taiwan,1700,Yung-tai,M,Real Estate,Chen,1729,real estate
0,Bangkok,Thailand,1700,Manas,M,Diversified,Chiaravanond,1729,diversified
70,Bangkok,Thailand,1700,Phongthep,M,Diversified,Chiaravanont,1729,diversified
54,Bratislava,Slovakia,1700,Ivan,M,Real Estate,Chrenko,1729,real estate
56,Madrid,Spain,1700,Sol,F,Food & Beverage,Daurella,1729,Coca-Cola bottler
74,Sao Paulo,Brazil,1700,Dulce Pugliese,F,Healthcare,de Godoy Bueno,1729,"hospitals, health care"
67,Lyon,France,1700,Norbert,M,Logistics,Dentressangle,1729,"transport, logistics"
54,Moscow,Russia,1700,Oleg,M,Metals & Mining,Deripaska,1729,"aluminum, utilities"
52,Wuxi,China,1700,Jinggui,M,Automotive,Dong,1729,electric scooters
52,Annapolis,United States,1700,Keith,M,Healthcare,Dunleavy,1729,health IT
77,Farmington Hills,United States,1700,Donald,M,Automotive,Foss,1729,auto loans
67,Zurich,Switzerland,1700,Rolf,M,Finance & Investments,Gerling,1729,insurance
77,Kuala Lumpur,Malaysia,1700,G.,M,Logistics,Gnanalingam,1729,ports
48,Shenzhen,China,1700,Zhaoxi,M,Technology,He,1729,software
72,Bangkok,Thailand,1700,William,M,Real Estate,Heinecke,1729,hotels
50,Seoul,South Korea,1700,Jae-myung,M,Manufacturing,Huh,1729,electric components
59,Yinchuan,China,1700,Tianjiang,M,Metals & Mining,Jia,1729,non-ferrous metals
59,Jupiter,United States,1700,Michael,M,Sports,Jordan,1729,"Charlotte Hornets, endorsements"
53,Moscow,Russia,1700,Dmitry,M,Service,Kamenshchik,1729,airport
55,Seoul,South Korea,1700,Taek-jin,M,Media & Entertainment,Kim,1729,online games
44,Seoul,South Korea,1700,Kwang-mo,M,Diversified,Koo,1729,LG
67,Nottinghamshire,United Kingdom,1700,Anthony,M,Diversified,Langley,1729,manufacturing
81,Seoul,South Korea,1700,Joong-keun,M,Construction & Engineering,Lee,1729,"construction, real estate"
77,San Antonio,United States,1700,James,M,Healthcare,Leininger,1729,medical products
0,Chengdu,China,1700,Haiyan,F,Food & Beverage,Li,1729,restaurants
49,Shenzhen,China,1700,Jianli,M,Manufacturing,Li,1729,lithium-ion battery cap
45,Shanghai,China,1700,Weiwei,M,Technology,Li,1729,online games
45,Wuhan,China,1700,Zhigang,M,Manufacturing,Li,1729,machinery
58,Key Largo,United States,1700,Jimmy John,M,Food & Beverage,Liautaud,1729,sandwich chain
42,Stockholm,Sweden,1700,Louise,F,Diversified,Lindh,1729,investments
0,Shenzhen,China,1700,Di,M,Technology,Lu,1729,drones
66,Mumbai,India,1700,Anand,M,Diversified,Mahindra,1729,diversified
78,Gold Coast,Australia,1700,Bruce,M,Food & Beverage,Mathieson,1729,hotels
94,San Antonio,United States,1700,Billy Joe (Red),M,Diversified,McCombs,1729,"real estate, oil, cars, sports"
65,Vadodara,India,1700,Deepak,M,Manufacturing,Mehta,1729,chemicals
69,Crocetta del Montello,Italy,1700,Mario,M,Fashion & Retail,Moretti Polegato,1729,shoes
72,Madrid,Spain,1700,Alberto,M,Fashion & Retail,Palatchi,1729,wedding dresses
79,Bedford,United States,1700,Nelson,M,Finance & Investments,Peltz,1729,investments
72,Miami,United States,1700,Jorge,M,Real Estate,Perez,1729,real estate
68,Milan,Italy,1700,Alberto,M,Fashion & Retail,Prada,1729,luxury goods
76,Milan,Italy,1700,Marina,F,Fashion & Retail,Prada,1729,luxury goods
64,Hyderabad,India,1700,M.Satyanarayana,M,Healthcare,Reddy,1729,pharmaceuticals
34,Los Angeles,United States,1700,,F,Fashion & Retail,Rihanna,1729,"music, cosmetics"
70,Moscow,Russia,1700,Arkady,M,Construction & Engineering,Rotenberg,1729,"construction, pipes, banking"
76,Hamburg,Germany,1700,Dieter,M,Manufacturing,Schnabel,1729,chemicals
48,Hefei,China,1700,Xiaobo,M,Manufacturing,Shang,1729,Manufacturing
67,Hangzhou,China,1700,Qinxiang,M,Manufacturing,Shao,1729,diversified
0,,,1700,Renate,F,Technology,Sick-Glaser,1729,sensor technology
81,Mumbai,India,1700,Basudeo,M,Healthcare,Singh,1729,pharmaceuticals
67,Sewickley,United States,1700,Edward,M,Fashion & Retail,Stack,1729,Dick's Sporting Goods
58,Yantai,China,1700,Weijie,M,Manufacturing,Sun,1729,oilfield equipment
50,Bangkok,Thailand,1700,Vonnarat,M,Manufacturing,Tangkaravakoon,1729,"wire & cables, paints"
63,Winnetka,United States,1700,Byron,M,Finance & Investments,Trott,1729,investments
50,Prague,Czechia,1700,Jan,M,Real Estate,Van Geet,1729,real estate developer
49,Chennai,India,1700,Radha,F,Technology,Vembu,1729,business software
75,Boston,United States,1700,Patrizio,M,Technology,Vinciarelli,1729,electronic components
54,Shenzhen,China,1700,Mingwang,M,Manufacturing,Wang,1729,electronics components
75,Weihai,China,1700,Yanqing,F,Manufacturing,Wang,1729,carbon fiber products
45,Karlstad,Sweden,1700,Lars,M,Media & Entertainment,Wingefors,1729,video games
75,Dallas,United States,1700,Stephen,M,Real Estate,Winn,1729,real estate services
79,Aberdeen,United Kingdom,1700,Ian,M,Energy,Wood,1729,energy services
86,Hong Kong,Hong Kong,1700,Gordon,M,Real Estate,Wu,1729,real estate
53,Beijing,China,1700,Xiangdong,M,Food & Beverage,Wu,1729,consumer
57,Hengshui,China,1700,Kuizhang,M,Food & Beverage,Yao,1729,beverages
73,Moscow,Russia,1700,Vladimir,M,Telecom,Yevtushenkov,1729,"telecom, investments"
61,Changsha,China,1700,Dasheng,M,Diversified,Yi,1729,conglomerate
54,Changsha,China,1700,Lili,F,Manufacturing,Yu,1729,electronic components
59,Bloomfield Hills,United States,1700,Alan,M,Manufacturing,Zekelman,1729,steel
47,Shanghai,China,1700,Kaitian,M,Technology,Zeng,1729,online games
86,Ningbo,China,1700,Jingzhang,M,Manufacturing,Zhang,1729,precision machinery
57,Suqian,China,1700,Yubai,M,Food & Beverage,Zhang,1729,wine
71,Beijing,China,1700,Hong,M,Technology,Zheng,1729,electronics
59,Beijing,China,1700,Peifeng,M,Telecom,Zhong,1729,semiconductor
65,Shenzhen,China,1700,Zongwen,M,Fashion & Retail,Zhou,1729,jewelry
49,Beijing,China,1700,Yiming,M,Technology,Zhu,1729,semiconductors
48,Shenzhen,China,1700,Zhaojiang,M,Manufacturing,Zhu,1729,Smartphones
70,Charleston,United States,1700,Anita,F,Manufacturing,Zucker,1729,chemicals
82,New York,United States,1600,Herbert,M,Finance & Investments,Allen,1818,investment banking
70,Moscow,Russia,1600,Vasily,M,Metals & Mining,Anisimov,1818,real estate
69,Herzliya Pituach,Israel,1600,Mori,M,Healthcare,Arkin,1818,pharmaceuticals
93,Istanbul,Turkey,1600,Semahat Sevim,F,Diversified,Arsel,1818,diversified
55,Greenwich,United States,1600,Clifford,M,Finance & Investments,Asness,1818,money management
65,Oyster Bay,United States,1600,Louis,M,Finance & Investments,Bacon,1818,hedge funds
65,Delhi,India,1600,Hari,M,Diversified,Bhartia,1818,diversified
69,Delhi,India,1600,Shyam,M,Healthcare,Bhartia,1818,"pharmaceuticals, food"
52,Delhi,India,1600,Amit,M,Food & Beverage,Burman,1818,consumer goods
55,Lianyungang,China,1600,Shibin,M,Manufacturing,Chen,1818,quartz products
37,Beijing,China,1600,Tianshi,M,Technology,Chen,1818,semiconductors
63,St. Louis,United States,1600,Robert,M,Construction & Engineering,Clark,1818,construction
48,Sao Paulo,Brazil,1600,Ana Lucia,F,Finance & Investments,de Mattos Barretto Villela,1818,banking
58,Beijing,China,1600,Zhizhong,M,Technology,Diao,1818,software
66,New York,United States,1600,Jamie,M,Finance & Investments,Dimon,1818,banking
48,Zurich,Switzerland,1600,Gary,M,Metals & Mining,Fegel,1818,"commodities, investments"
55,Shenzhen,China,1600,Yunfeng,M,Manufacturing,Gao,1818,industrial lasers
68,Pujols,France,1600,Philippe,M,Fashion & Retail,Ginestet,1818,retail stores
0,Munich,Germany,1600,Sebastian,M,Technology,Glaser,1818,sensor technology
75,Singapore,Singapore,1600,Sam,M,Food & Beverage,Goi,1818,frozen foods
54,Manila,Philippines,1600,Lance,M,Diversified,Gokongwei,1818,diversified
49,Moscow,Russia,1600,Sergei,M,Real Estate,Gordeev,1818,real estate
77,Laguna Beach,United States,1600,Bill,M,Finance & Investments,Gross,1818,investments
72,Laguna Beach,United States,1600,Sue,F,Finance & Investments,Gross,1818,investments
66,Portola Valley,United States,1600,Patrick,M,Technology,Hanrahan,1818,software
75,Grebenhain,Germany,1600,Lutz Mario,M,Healthcare,Helmig,1818,hospitals
63,Helsinki,Finland,1600,Ilkka,M,Manufacturing,Herlin,1818,"elevators, escalators"
67,Singapore,Singapore,1600,Asok Kumar,M,Real Estate,Hiranandani,1818,real estate
31,Shenzhen,China,1600,Kunhui,M,Healthcare,Hu,1818,biotech
69,Taipei,Taiwan,1600,Archie,M,Technology,Hwang,1818,semiconductors
39,Easton,United States,1600,Jared,M,Technology,Isaacman,1818,payment processing
60,Aurangabad,India,1600,Anurang,M,Manufacturing,Jain,1818,auto parts
67,Beijing,China,1600,Lei,M,Healthcare,Jin,1818,medical equipment
50,Delhi,India,1600,Sunjay,M,Automotive,Kapur,1818,auto parts
76,Santa Monica,United States,1600,Richard,M,Finance & Investments,Kayne,1818,investments
68,Manalapan,United States,1600,Randal J.,M,Healthcare,Kirk,1818,pharmaceuticals
72,Newton,United States,1600,Jim,M,Food & Beverage,Koch,1818,beer
81,Palm Beach,United States,1600,William,M,Energy,Koch,1818,"oil, investments"
81,Tokyo,Japan,1600,Kagemasa,M,Technology,Kozuki,1818,video games
72,Delhi,India,1600,Arvind,M,Healthcare,Lal,1818,medical diagnostics
73,Boston,United States,1600,Robert,M,Healthcare,Langer,1818,biotech
66,Bethesda,United States,1600,Theodore,M,Sports,Leonsis,1818,sports teams
49,Guangzhou,China,1600,David Xueling,M,Technology,Li,1818,live streaming service
72,Laizhou,China,1600,Denghai,M,Food & Beverage,Li,1818,seed production
52,Hangzhou,China,1600,Guoqing,M,Manufacturing,Li,1818,Petro Fibre
58,Chengdu,China,1600,Jiaquan,M,Manufacturing,Li,1818,chemicals
70,Ningbo,China,1600,Rucheng,M,Fashion & Retail,Li,1818,apparel
65,Guangzhou,China,1600,Sze Lim,M,Real Estate,Li,1818,real estate
57,Hangzhou,China,1600,Yongqing,M,Manufacturing,Li,1818,Petro Firbe
64,Kuala Lumpur,Malaysia,1600,Wee Chai,M,Manufacturing,Lim,1818,rubber gloves
49,Beijing,China,1600,Aisen,M,Construction & Engineering,Liu,1818,building materials
59,Hong Kong,Hong Kong,1600,Ming Chung,M,Manufacturing,Liu,1818,paper
73,Hong Kong,Hong Kong,1600,Vincent,M,Real Estate,Lo,1818,real estate
78,Vancouver,Canada,1600,Brandt,M,Food & Beverage,Louie,1818,drugstores
76,Fort Lauderdale,United States,1600,Catherine,F,Manufacturing,Lozick,1818,valve manufacturing
58,Shanghai,China,1600,Zongjun,M,Logistics,Lu,1818,logistics
57,Hangzhou,China,1600,Jianming,M,Healthcare,Lv,1818,medical equipment
62,Boulder,United States,1600,Cargill,M,Food & Beverage,MacMillan,1818,Cargill
84,Princeton,United States,1600,Duncan,M,Finance & Investments,MacMillan,1818,Bloomberg LP
72,Plymouth,United States,1600,John,M,Food & Beverage,MacMillan,1818,Cargill
70,Orono,United States,1600,Martha,F,Food & Beverage,MacMillan,1818,Cargill
67,Englewood,United States,1600,William,M,Food & Beverage,MacMillan,1818,Cargill
79,Ottawa,Canada,1600,Terence (Terry),M,Telecom,Matthews,1818,telecom
79,Tokyo,Japan,1600,Kazuo,M,Gambling & Casinos,Okada,1818,casinos
48,Marbella,Spain,1600,Tomas,M,Real Estate,Olivo Lopez,1818,shopping centers
49,Fortaleza,Brazil,1600,Jorge,M,Healthcare,Pinheiro Koren de Lima,1818,"hospitals, health insurance"
51,Fortaleza,Brazil,1600,Candido,M,Healthcare,Pinheiro Koren de Lima Junior,1818,"hospitals, health insurance"
56,Nanyang,China,1600,Ying,F,Food & Beverage,Qian,1818,pig breeding
59,Nanjing,China,1600,Jinsheng,M,Healthcare,Ren,1818,pharmaceutical
62,Philadelphia,United States,1600,Brian,M,Media & Entertainment,Roberts,1818,Comcast
27,Orlando,United States,1600,Austin,M,Automotive,Russell,1818,sensors
75,Milton,United States,1600,George,M,Energy,Sakellaris,1818,energy services
52,Menlo Park,United States,1600,Sheryl,F,Technology,Sandberg,1818,Facebook
43,New York,United States,1600,Andres,M,Food & Beverage,Santo Domingo,1818,beer
66,Palm Beach,United States,1600,Paul,M,Real Estate,Saville,1818,homebuilder
63,Rostov-on-Don,Russia,1600,Ivan,M,Diversified,Savvidis,1818,agribusiness
57,Vienna,United States,1600,Michael,M,Technology,Saylor,1818,cryptocurrency
80,Toronto,Canada,1600,Gerald,M,Finance & Investments,Schwartz,1818,finance
67,Bangkok,Thailand,1600,Sathien,M,Food & Beverage,Setthasit,1818,energy drinks
48,Boston,United States,1600,Niraj,M,Technology,Shah,1818,online retail
57,Tokyo,Japan,1600,Keiichi,M,Healthcare,Shibahara,1818,healthcare
58,London,United Kingdom,1600,Evgeny (Eugene),M,Energy,Shvidler,1818,"oil & gas, investments"
43,Provo,United States,1600,Ryan,M,Technology,Smith,1818,cloud computing
62,Phoenix,United States,1600,Peter,M,Service,Sperling,1818,education
57,Berkeley,United States,1600,Ion,M,Technology,Stoica,1818,data analytics
63,,Indonesia,1600,Bambang,M,Food & Beverage,Sutantio,1818,dairy & consumer products
0,Guangzhou,China,1600,Lili,F,Food & Beverage,Tan,1818,feed
51,Selangor,Malaysia,1600,Yu Yeh,M,Fashion & Retail,Tan,1818,retail
66,Sydney,Australia,1600,David,M,Telecom,Teoh,1818,telecom
73,Chicago,United States,1600,Carl,M,Finance & Investments,Thoma,1818,investments
82,Bucharest,Romania,1600,Ion,M,Finance & Investments,Tiriac,1818,"banking, insurance"
65,Rheda-Wiedenbrück,Germany,1600,Clemens,M,Food & Beverage,Toennies,1818,meat processing
62,Ho Chi Minh City,Vietnam,1600,Ba Duong,M,Automotive,Tran,1818,automotive
